customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets,Churn
CUST-12144,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.87,2083.14,1,No
CUST-12145,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),96.43,826.28,2,No
CUST-12146,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),108.63,6834.53,1,Yes
CUST-12147,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,93.6,609.51,0,No
CUST-12148,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.58,862.78,1,No
CUST-12149,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.91,874.26,2,No
CUST-12150,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),89.56,889.26,3,Yes
CUST-12151,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.32,3601.52,1,No
CUST-12152,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.46,2090.16,0,Yes
CUST-12153,Male,0,Yes,Yes,44,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,57.38,2532.14,0,No
CUST-12154,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.24,1108.35,1,Yes
CUST-12155,Female,0,Yes,No,72,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.42,6358.43,1,Yes
CUST-12156,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),90.43,3232.83,0,Yes
CUST-12157,Male,1,Yes,No,35,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card (automatic),90.07,3184.1,0,No
CUST-12158,Female,1,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,75.04,2427.22,1,Yes
CUST-12159,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.84,1045.47,1,Yes
CUST-12160,Male,0,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,83.72,3454.38,0,No
CUST-12161,Male,0,No,Yes,18,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,63.15,1094.65,1,No
CUST-12162,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,608.43,0,No
CUST-12163,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.14,214.59,1,Yes
CUST-12164,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,85.53,2259.15,1,No
CUST-12165,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,69.93,5018.49,1,No
CUST-12166,Female,0,No,No,22,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.9,2097.08,2,Yes
CUST-12167,Male,0,No,Yes,55,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,79.76,4375.88,1,No
CUST-12168,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),89.72,2065.62,2,No
CUST-12169,Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.49,7467.38,0,No
CUST-12170,Male,1,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.78,1155.58,1,No
CUST-12171,Female,0,Yes,No,31,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.87,2021.02,4,Yes
CUST-12172,Male,0,No,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,72.43,3751.48,1,No
CUST-12173,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,92.43,3154.53,1,Yes
CUST-12174,Male,1,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.26,3795.48,3,Yes
CUST-12175,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.96,1766.4,3,Yes
CUST-12176,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.2,1856.35,3,Yes
CUST-12177,Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.46,540.18,1,Yes
CUST-12178,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.94,2051.38,0,No
CUST-12179,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.5,5800.57,1,No
CUST-12180,Female,0,No,No,19,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,76.24,1455.43,1,No
CUST-12181,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,113.34,2690.83,0,No
CUST-12182,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.39,6866.44,3,Yes
CUST-12183,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),82.3,1600.12,2,Yes
CUST-12184,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.25,3567.52,2,No
CUST-12185,Male,0,No,No,29,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,66.24,1935.96,4,No
CUST-12186,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,90.0,537.28,0,No
CUST-12187,Female,1,Yes,No,35,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,43.03,1524.88,2,No
CUST-12188,Female,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),91.06,5411.42,0,No
CUST-12189,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,101.26,2087.81,0,Yes
CUST-12190,Female,0,No,Yes,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.34,450.09,1,Yes
CUST-12191,Male,0,No,Yes,46,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.14,4464.68,1,No
CUST-12192,Female,0,No,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.83,503.16,0,No
CUST-12193,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.15,157.72,1,No
CUST-12194,Male,0,No,No,72,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.22,3597.65,2,No
CUST-12195,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.92,1930.13,2,Yes
CUST-12196,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),95.19,2579.67,0,No
CUST-12197,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.64,2146.28,1,No
CUST-12198,Female,1,No,Yes,11,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.49,701.49,0,Yes
CUST-12199,Male,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.26,2452.19,1,No
CUST-12200,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.68,799.78,3,No
CUST-12201,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),69.91,610.83,1,No
CUST-12202,Male,0,No,No,47,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,62.95,2929.59,0,No
CUST-12203,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.42,1451.95,0,Yes
CUST-12204,Male,1,Yes,No,15,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.35,1189.89,1,No
CUST-12205,Male,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,84.74,2919.25,3,Yes
CUST-12206,Male,1,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),94.81,1304.25,1,Yes
CUST-12207,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),75.6,1580.32,0,No
CUST-12208,Female,0,Yes,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.44,1996.38,3,No
CUST-12209,Male,1,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,100.07,571.47,1,No
CUST-12210,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,90.2,6218.62,0,Yes
CUST-12211,Male,1,Yes,Yes,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.94,3952.17,3,No
CUST-12212,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.35,685.83,0,No
CUST-12213,Male,1,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.75,787.65,1,Yes
CUST-12214,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.08,1256.76,1,No
CUST-12215,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.98,855.11,2,No
CUST-12216,Female,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),93.19,1226.46,3,Yes
CUST-12217,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.34,5564.98,0,No
CUST-12218,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,118.13,2134.94,1,No
CUST-12219,Male,0,Yes,Yes,31,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,66.87,2103.59,1,No
CUST-12220,Female,0,No,No,42,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.6,3501.5,1,No
CUST-12221,Male,0,Yes,Yes,36,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,63.53,2281.4,0,No
CUST-12222,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.41,2312.98,1,Yes
CUST-12223,Male,0,No,No,44,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,61.67,2746.31,2,Yes
CUST-12224,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),66.42,356.98,1,No
CUST-12225,Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,84.55,4477.57,0,No
CUST-12226,Male,0,No,Yes,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,64.39,1226.92,0,No
CUST-12227,Male,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,105.39,4221.26,0,No
CUST-12228,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.9,2266.38,2,Yes
CUST-12229,Female,1,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.37,575.85,2,No
CUST-12230,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),94.67,2181.54,2,Yes
CUST-12231,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),87.18,2679.14,3,No
CUST-12232,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),35.67,1258.15,3,Yes
CUST-12233,Male,0,Yes,No,32,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,41.75,1362.95,1,Yes
CUST-12234,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,87.78,1219.76,3,Yes
CUST-12235,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.33,989.18,2,Yes
CUST-12236,Male,0,Yes,No,11,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.93,678.61,1,Yes
CUST-12237,Male,0,No,No,20,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,69.22,1368.58,1,No
CUST-12238,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,101.13,4059.65,5,Yes
CUST-12239,Male,0,No,No,42,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.39,2493.15,0,Yes
CUST-12240,Male,1,No,No,16,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),68.16,1092.47,1,No
CUST-12241,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),87.57,2234.78,0,No
CUST-12242,Male,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.27,453.7,3,Yes
CUST-12243,Female,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,88.59,1565.39,1,Yes
CUST-12244,Female,0,No,No,15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,68.43,1012.3,0,Yes
CUST-12245,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),87.88,1044.35,2,No
CUST-12246,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,93.52,2511.58,0,No
CUST-12247,Male,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.96,5027.31,1,Yes
CUST-12248,Female,1,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.71,714.02,2,No
CUST-12249,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.57,5058.15,2,No
CUST-12250,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.68,1243.35,1,No
CUST-12251,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),74.65,1206.4,1,Yes
CUST-12252,Male,0,Yes,Yes,44,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.95,4069.2,1,No
CUST-12253,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,100.7,7271.91,1,No
CUST-12254,Female,1,No,No,8,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.39,620.01,1,Yes
CUST-12255,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.12,1448.36,2,No
CUST-12256,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,99.1,2419.74,0,No
CUST-12257,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,105.88,1508.19,0,Yes
CUST-12258,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.98,1020.94,0,No
CUST-12259,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,66.73,2264.4,0,No
CUST-12260,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,52.17,3790.51,0,No
CUST-12261,Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),94.52,1442.52,0,No
CUST-12262,Female,1,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),58.33,1507.28,2,No
CUST-12263,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.55,2415.94,2,No
CUST-12264,Female,1,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.59,470.48,1,No
CUST-12265,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),63.2,680.8,1,No
CUST-12266,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.74,1587.99,1,Yes
CUST-12267,Female,0,No,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),77.45,1773.97,0,No
CUST-12268,Male,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,64.55,659.72,3,No
CUST-12269,Female,1,Yes,No,49,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,55.68,2760.47,0,No
CUST-12270,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,87.14,3233.2,1,No
CUST-12271,Male,0,No,No,8,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,62.58,496.58,0,Yes
CUST-12272,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.0,1691.1,1,Yes
CUST-12273,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,87.23,2456.09,4,Yes
CUST-12274,Female,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,85.46,3565.58,0,Yes
CUST-12275,Male,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),67.04,1550.13,0,No
CUST-12276,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,81.17,3358.63,1,No
CUST-12277,Female,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,90.72,2910.62,3,No
CUST-12278,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.89,1383.47,2,No
CUST-12279,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,88.91,1157.49,0,Yes
CUST-12280,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,93.55,3555.85,0,No
CUST-12281,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.52,652.74,1,No
CUST-12282,Female,0,Yes,Yes,54,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.22,3541.86,2,Yes
CUST-12283,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,111.26,1445.75,1,Yes
CUST-12284,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),115.23,3820.65,2,No
CUST-12285,Female,1,No,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.65,1572.88,3,No
CUST-12286,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.3,825.25,1,No
CUST-12287,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.11,1597.58,4,Yes
CUST-12288,Male,1,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),62.05,1149.39,1,No
CUST-12289,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.39,4412.49,3,No
CUST-12290,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.19,1887.33,3,Yes
CUST-12291,Female,0,Yes,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,84.53,5999.01,2,No
CUST-12292,Male,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,395.87,0,No
CUST-12293,Female,1,No,Yes,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.11,2563.31,2,No
CUST-12294,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.04,2323.27,2,No
CUST-12295,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,80.17,5745.28,2,No
CUST-12296,Male,0,No,No,46,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),53.44,2434.24,1,No
CUST-12297,Male,1,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.69,1421.37,2,Yes
CUST-12298,Male,1,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.44,146.03,1,No
CUST-12299,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,97.33,1641.5,0,No
CUST-12300,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.52,6383.88,1,Yes
CUST-12301,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,96.86,866.49,3,No
